Protocol,Domain,Path,Having_IP,URL_Length,Having_@_symbol,Redirection_//_symbol,Prefix_suffix_separation,Sub_domains,tiny_url,web_traffic,domain_registration_length,dns_record,statistical_report,age_domain,http_tokens,label
https,webmail-roundcubeblack.firebaseapp.com,/,0,0,0,0,1,0,0,1,1,1,0,1,0,1
https,storage.cloud.google.com,/rrdar99rt9qraraq99euser.appspot.com/index.html,0,1,1,0,0,1,1,0,2,0,0,2,0,1
https,spk-kundennummer.com,/sicher-einloggen,0,0,0,0,1,0,0,1,1,0,1,0,0,1
https,ap-bombcrypto-ol.blogspot.com,/,0,0,0,0,1,0,1,1,1,1,0,1,0,1
https,recoverphrase322.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,smepp.uninp.edu.rs,/dme.enir/narc.php,0,0,0,0,0,1,0,2,1,0,0,1,0,1
https,bitrack.bin1link.cc,/click.php,0,1,0,0,0,2,0,1,2,0,0,2,0,1
https,connecti-auonepay-jp.keauiti.cn,/,0,0,0,0,1,0,0,1,1,0,0,0,0,1
https,recoverphrase151.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,icanncert.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,sites.google.com,/view/attnetlogsignmail/att-net,0,2,0,0,0,0,0,0,2,0,0,2,0,1
https,sites.google.com,/view/btnvm-urgentnotice/btvmnew-note,0,2,0,0,0,0,0,0,2,0,0,0,0,1
http,mjaymu1hetqymhro.filesusr.com,/html/c69417_3069841d505568614ed8bca153fc7adf.html,0,1,0,0,0,2,0,0,2,0,0,2,0,1
https,recoverphrase251.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,recoverphrase154.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,recoverphrase214.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,kexpress.co.in,/UP120021377125CH/dpdch/,0,0,0,0,0,0,0,2,1,0,0,0,0,1
http,opretretopoptk.000webhostapp.com,/comcast/Comcast_Xfinity/,0,2,0,0,0,0,0,0,0,0,0,0,0,1
https,localizexpress.com,/beacon.labor/maryland-RD620-detail-3/,0,2,0,0,0,0,0,1,0,0,0,0,0,1
https,recoverphrase132.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,recoverphrase269.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,sites.google.com,/view/postbppost,0,0,0,0,0,0,0,0,2,0,0,0,0,1
https,ikpumariana9.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,docsharex-authorize.firebaseapp.com,/docsharex-authorize.firebaseapp.com/common/oauth2/,0,1,0,0,1,1,0,1,1,1,0,1,0,1
https,gormanusa-my.sharepoint.com,/:x:/r/personal/tspencer_gormanusa_com/_layouts/15/WopiFrame.aspx,0,1,0,0,1,2,1,2,2,0,0,2,0,1
https,ume.la,/lkSeTf,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,auto-kddl.rydhjd.icu,/,0,0,0,0,1,0,0,1,1,0,1,1,0,1
https,3j124.csb.app,,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https,earth01.info,/uae/retailresearch.emirates.claim.gift-cards/Almost2.html,0,1,0,0,0,1,0,1,1,0,1,2,0,1
https,recoverphrase218.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,informations.recovery.confiryourpage.workers.dev,/,0,2,0,0,0,1,0,1,1,0,0,0,0,1
http,www.remedykombucha.com,/ssrm.rca/cnnd.php,0,0,0,0,0,1,0,1,2,0,1,2,0,1
https,yungbulk.fun,/,0,0,0,0,0,0,0,1,1,0,1,0,0,1
https,kecc.com,/rmsnzaksfile/home,0,0,0,0,0,0,0,2,0,0,0,0,0,1
https,metamask-welb.com,/,0,0,0,0,1,0,0,1,1,0,0,0,0,1
https,maestro.my.prod.dfg152.ru,/,0,0,0,0,0,1,0,2,1,0,0,0,0,1
https,sitebuilder160409.dynadot.com,/,0,0,0,0,0,0,1,0,1,0,0,0,0,1
https,docs.google.com,/forms/d/e/1FAIpQLSe8dS15kxXDcrHFspCFRbVY6sBDhP0E4540zZMhhVzoueWvKA/viewform,0,1,0,0,0,0,0,0,2,0,0,0,0,1
http,drmarciovaleriano.com.br,/wp-content/languages/plugins/DE-de/meine/7QwjPywOsZ19g3E1C/meine.Anmelden.php,0,1,0,0,0,1,0,1,1,0,0,2,0,1
https,spk-mitarbeiter-hilfe2022.com,/sicher-einloggen,0,2,0,0,1,0,0,1,1,0,1,0,0,1
http,121.40.83.145,/inquests.php,1,2,0,0,0,1,0,1,1,0,0,1,0,1
https,obrasemcrise.com.br,/wp-includes/z/ice/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
http,joyeriajireh.com.mx,/pec.libero/,0,0,0,0,0,2,0,1,1,0,0,0,0,1
https,spk-kunden-depot2022.com,/E6JCKX0B80,0,0,0,0,1,0,0,1,1,0,1,0,0,1
http,im-creator.com,/free/kennymoore12/btinternet,0,0,0,0,1,0,0,2,2,0,0,2,0,1
https,qf3nt.codesandbox.io,/,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https,banivillas.com,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,dlsccord-group.com,,0,0,0,0,1,0,0,2,2,0,1,2,0,1
https,macst.cc,/ue/retailresearch.emirates.claim.gift-cards/s7.html,0,2,0,0,0,1,0,1,1,0,0,0,0,1
https,connecti-auonepay-jp.ehwqtcu.cn,/,0,0,0,0,1,0,0,1,1,0,0,0,0,1
https,exciting-meninsky.185-21-240-101.plesk.page,/swiss/versand/index.php,0,2,0,0,1,1,0,2,1,0,0,0,0,1
http,162.144.141.50,/,1,0,0,0,0,2,0,1,0,0,0,0,0,1
https,share.ebforms.com,/5770166615932928,0,0,0,0,0,0,0,2,2,0,0,2,0,1
https,slowlinebag.jp,/wp-content/cache/login/piebaldly/nosetiology_remould.html,0,1,0,0,0,0,0,1,1,0,0,1,0,1
https,cloud-dot-chaser-331005.uk.r.appspot.com,/,0,2,1,0,1,1,1,1,1,1,0,1,0,1
https,recoverphrase374.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,www.staging.eliteautomotive.com.au,/update/wave/wave/index.html,0,1,1,0,0,1,0,1,1,0,0,1,0,1
http,52.20.22.249:8080,/BannerTool/HtmlPages/welcome.jsp,0,2,0,0,0,1,0,1,1,0,1,1,0,1
https,docs.google.com,/presentation/d/e/2PACX-1vSKgwhR2FLV0Fouv_MAc13JDyp5a-drx8TnnNd4sOc852jJoDBgoZJ44Z7_9v5_0XLKtSC10xY93ZgM/pub,0,1,0,0,0,2,0,0,2,0,0,2,0,1
https,aid-validation-human.run-us-west2.goorm.io,/,0,0,0,0,1,2,0,0,1,0,0,0,0,1
https,recoverphrase209.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,www.ana.co.jp.tgbsjsy.cn,/pc/index.php,0,0,0,0,0,1,0,1,1,0,0,0,0,1
https,recoverphrase81.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,recoverphrase267.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,recoverphrase198.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
http,clouddoc-authorize.firebaseapp.com,/...xxx,0,0,0,0,1,1,0,2,1,1,0,1,0,1
http,creativecombat.com,/wp-admin/network/acct/login.php,0,1,0,0,0,2,1,1,2,0,0,2,0,1
http,bicicentroslezama.com,/EJERCICIO/2050X/appgo.php,0,2,0,0,0,0,0,1,2,0,0,2,0,1
https,wana78420.myfreesites.net,/,0,0,0,0,0,0,0,2,1,0,0,0,0,1
http,www.im-creator.com,/free/microvalid/btcomms,0,0,0,0,1,0,0,2,2,0,0,2,0,1
https,suppliers.bitshepherd.org,/wp-content/uploads/2020/10/cgi/toda,0,2,0,0,0,0,0,1,1,0,0,0,0,1
https,lnkd.in,/ewfYcKzm,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https,mail.tumedicoenlinea.mx,/ppp.php,0,0,0,0,0,2,0,1,1,0,1,0,0,1
http,axieinfinity-supportwallet.com,,0,0,0,0,1,0,1,1,2,0,0,2,0,1
https,arannexcustomer.com,/sa/__/,0,0,0,0,0,0,0,2,1,0,0,0,0,1
https,ikpumariana14.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,verification.fb-page.workers.dev,/,0,0,0,0,1,2,0,1,1,0,0,0,0,1
https,doclab-console-auth.web.app,/,0,0,0,0,1,0,0,1,1,0,0,0,0,1
http,afreemart.xyz,/index.php,0,1,0,0,0,0,0,1,2,0,0,2,0,1
http,www.haroldhazard1-wixsite-com.filesusr.com,/html/3ff7c4_39f5e951394368f9e49c63fbf3166add.html,0,1,0,0,1,1,0,0,2,0,0,2,0,1
https,www.dwedw973.top,/,0,0,0,0,0,0,0,1,2,0,0,2,0,1
http,titelinedrillingintl.yolasite.com,/Quotation-Database.php,0,2,0,0,0,2,0,1,1,1,0,1,0,1
https,frisharepoint.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,kghm-invest.web.app,,0,0,0,0,1,0,0,1,1,0,0,0,0,1
https,somos-solucao-agora.com,/,0,0,0,0,1,0,0,1,1,0,0,0,0,1
https,connect-auoneo-jp.oxbghpw.cn,/,0,0,0,0,1,0,0,1,1,0,0,0,0,1
http,sanjilkumar.com,/countchinabest/upload/en.php,0,0,0,0,0,0,0,1,2,0,0,2,0,1
http,doclab-console-auth.firebaseapp.com,/common/oauth2x,0,2,0,0,1,0,0,1,1,1,0,1,0,1
https,sitebuilder159921.dynadot.com,/,0,0,0,0,0,0,1,0,1,0,0,0,0,1
http,clouddoc-authorize.firebaseapp.com,/.xx./xx...x.........x/......,0,2,0,0,1,1,0,2,1,1,0,1,0,1
https,n-naoko-0319.github.io,/replica-netflix.github.io,0,2,0,0,1,1,0,1,1,0,0,1,0,1
http,lloydsbank.secure-online-deregister.com,/Login.php,0,2,0,0,1,2,0,1,1,0,0,2,0,1
https,request.br.ironmountain.com,/CEF/Login.aspx,0,2,0,0,0,1,0,2,1,0,0,2,0,1
https,mps.gaosachdanang.com,/carta.php,0,0,0,0,0,2,0,1,2,0,1,2,0,1
https,tehacarrasa.topijerami.workers.dev,/,0,0,0,0,0,2,0,1,1,0,0,0,0,1
https,sgtbalde991-dot-still-dynamics-321006.ue.r.appspot.com,/,0,2,0,0,1,1,1,1,1,1,0,1,0,1
https,s.id,/service-ids,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,faizankhan0408.github.io,/netflix-project,0,0,0,0,0,0,0,1,1,0,0,1,0,1
https,docs.google.com,/forms/d/e/1FAIpQLSeumXP-wgA1X873UpQXMI_hX8NbBllH12zZmxIa1xUQp2MGBQ/viewform,0,1,0,0,0,0,0,0,2,0,0,2,0,1
http,metamaskeverify.my-wan.de,/authen,0,0,0,0,1,0,0,1,1,0,1,1,0,1
https,docs.google.com,/forms/d/e/1FAIpQLSfP1EUKGskTRIYRAZ2CSYnqWfWTv6EhlNBsZU69DbxZ9liRTQ/viewform,0,1,0,0,0,0,0,0,2,0,0,0,0,1
https,pancakeswappshop.blogspot.com,/,0,0,0,0,0,0,1,1,1,1,0,1,0,1
https,nedriw.xyz,/geo/ie/eur/register/5/index_auth.php,0,2,0,0,0,0,0,2,2,0,1,2,0,1
https,lynk.id,/claimskinn,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https,u1608052.cp.regruhosting.ru,/57415821762206932/,0,2,0,0,0,2,0,2,1,0,0,0,0,1
https,www.aolxperience.com,/reservas,0,0,0,0,0,0,0,1,2,0,0,2,0,1
https,dowaba-s2dhl.blogspot.com,/,0,0,0,0,1,0,1,1,1,1,0,1,0,1
https,pifbv.eqvoyga.cn,,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,nueva-acropolis.cl,/Cathe/,0,0,0,0,1,0,0,1,1,0,0,0,0,1
https,patient-cell-40f5.updatedlogmylogin.workers.dev,/,0,1,1,0,1,1,0,1,1,0,0,0,0,1
http,pages-community-standart-2022.co,/,0,2,0,0,1,0,0,2,1,0,0,0,0,1
https,amausercards.keqvas.xyz,,0,0,0,0,0,0,0,1,2,0,1,0,0,1
https,storage.cloud.google.com,/kkkqkl633qn6kq3lqssiiddnenen.appspot.com/index.html,0,1,1,0,0,1,1,0,2,0,0,2,0,1
https,escazuahoraperu.pe,/wp-admin/includes/api.html,0,0,0,0,0,0,0,1,1,0,0,1,0,1
https,linkr.bio,/Pagamentos22,0,0,0,0,0,0,0,0,1,0,0,1,0,1
https,recoverphrase468.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,lnkd.in,/dkng9_K3,0,0,0,0,0,0,1,0,0,0,0,0,0,1
http,u1616909.cp.regruhosting.ru,/,0,0,0,0,0,2,0,2,1,0,0,0,0,1
https,aeon-kiss.shop,,0,0,0,0,1,0,0,1,1,0,1,0,0,1
https,ftx1122.com,/index/index/home,0,0,0,0,0,0,0,1,1,0,1,0,0,1
http,stolizaparketa.ru,/wp-content/themes/twentyfifteen/css/read/chinavali/index.php,0,1,1,0,0,2,0,1,1,0,0,0,0,1
https,docs.google.com,/forms/d/e/1FAIpQLSeGNX2IRh_R_gtlspWO66pv4vKhT2OoBqMVJTVs4yqJj6vr7Q/viewform,0,1,0,0,0,0,0,0,2,0,0,0,0,1
https,swanholm.net,/suyro/china/,0,2,1,0,0,0,0,1,0,0,0,0,0,1
https,recoverphrase92.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,100020003000567456595575877455844775915.tk,/Login_to_Facebook.html,0,2,0,0,0,0,0,1,1,0,1,1,0,1
https,accounts.google.com,/ServiceLogin,0,1,0,0,0,1,1,0,2,0,0,0,1,1
http,vidio-viral.ke1.asli2022.xyz,/,0,0,0,0,1,2,0,1,1,0,1,0,0,1
https,forms.gle,/uqZZZNxV4CfHU3YR9,0,0,0,0,0,0,0,0,1,0,0,1,0,1
https,linkr.bio,/9onwxq,0,0,0,0,0,0,0,0,1,0,0,1,0,1
https,recoverphrase233.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,monbudri.xyz,/geo/en/usd/register/5/index.php,0,0,0,0,0,0,0,2,2,0,1,0,0,1
https,blowfish-ltd.co.uk,/https/www.tuya.com.co/init.html,0,2,0,0,1,1,0,1,1,0,0,0,1,1
https,sites.google.com,/view/orangeb171/accueil,0,0,0,0,0,0,0,0,2,0,0,0,0,1
https,nirveg.com,/orange/,0,0,0,0,0,0,0,1,2,0,0,2,0,1
https,snaptutorial.com,/MarchNews/,0,0,0,0,0,0,0,2,1,0,0,0,0,1
https,outlok.formaloo.net,/0f0zx,0,0,0,0,0,0,0,2,1,0,0,0,0,1
http,bbmaconline.com,/signin.php,0,0,0,0,0,0,0,1,1,0,0,0,0,1
http,raynau.hyperphp.com,/,0,0,0,0,0,0,0,2,1,0,0,0,0,1
https,59z.cn,/ihO76m,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,store-hxuwtdl49.mybigcommerce.com,/tel/,0,0,0,0,1,0,0,1,1,0,0,0,0,1
https,scratched-bed.000webhostapp.com,"/jok/GMX%20E-Mail-Adresse,%20FreeMail,%20De-Mail%20&%20Nachrichten.htm",0,1,0,0,1,2,0,0,0,0,0,0,0,1
http,www.optydistribution.ca,/asset/,0,1,0,0,0,0,0,2,1,0,0,0,0,1
http,servicesbancaire.com,/index.aspx,0,1,0,0,0,0,0,1,1,0,0,0,0,1
https,pulaubiru.xyz,/,0,0,0,0,0,0,0,2,1,0,0,0,0,1
https,banconacin.zendesk.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
http,taher-mohamed-ahmed-saad.github.io,/Facebook-Login-Page,0,2,0,0,1,0,0,1,1,0,0,1,0,1
https,www.femily-moecsny.icu,,0,0,0,0,1,0,0,1,1,0,0,0,0,1
http,www.stolizaparketa.ru,/wp-content/themes/twentyfifteen/css/read/chinavali/index.php,0,1,1,0,0,1,0,1,1,0,0,0,0,1
https,linktr.ee,/submisin,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,jasa-perjalanan-anggi-dekat-jauh-29352.web.id,/,0,0,0,0,1,0,0,1,1,0,1,0,0,1
https,defi-aavev3.info,/,0,0,0,0,1,0,0,2,1,0,0,0,0,1
http,monirshouvo.github.io,/fb_responsive,0,0,0,0,0,0,0,1,1,0,0,1,0,1
https,fluksrv.mycpanel.rs,/ch/viseca.ch,0,0,0,0,0,2,0,2,1,0,0,1,0,1
https,yuuhogo.com.br,/wp-admin/aa/excel.php,0,0,0,0,0,2,0,1,1,0,0,2,0,1
https,www.pali.lonavalafinest.com,/wp-content/g/ice/index.html,0,1,1,0,0,1,1,2,1,0,0,0,0,1
http,www.im-creator.com,/free/microvalid/bt_mail,0,0,0,0,1,0,0,2,2,0,0,2,0,1
https,recoverphrase114.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,samvision.com.tr,/wp-includes/certificates/online.unionbankph.com/login/login.php,0,1,0,0,0,1,0,2,1,0,0,1,0,1
https,h5.kpdwpl552.top,/,0,0,0,0,0,0,0,1,2,0,0,0,0,1
https,forms.gle,/b7LqAaL42JUfFiW1A,0,0,0,0,0,0,0,0,1,0,0,1,0,1
https,www.flowcode.com,/page/xpsatt,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https,qbi9n9.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,ikpumariana24.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,j.mp,/3Gydg8x,0,0,0,0,0,0,1,2,1,0,0,1,0,1
http,www.mahasiswabicara.com,/new-balance-zapatilas-mujer.html,0,2,0,0,0,2,0,1,1,0,0,0,0,1
https,new-recipient.com,/,0,0,0,0,1,0,1,2,1,0,0,0,0,1
https,lnkd.in,/gFUdG_bW,0,0,0,0,0,0,1,0,0,0,0,0,0,1
http,ec2-3-80-182-92.compute-1.amazonaws.com,/mein/login/api/v1/account/login/,0,1,0,0,1,2,0,0,2,0,0,2,0,1
http,veredicto63.hostfree.pw,/,0,0,0,0,0,0,0,2,1,0,0,0,0,1
https,ww.jeastt.co.jp-card-sercivelist.zrghshd.cn,/,0,0,0,0,1,1,1,1,1,0,0,0,0,1
http,clouddoc-authorize.firebaseapp.com,/...x,0,0,0,0,1,1,0,2,1,1,0,1,0,1
https,inof-auoneo-jp.oventbl.cn,/,0,0,0,0,1,0,0,1,1,0,0,0,0,1
https,survey18-aws.toluna.com,/wix/p1178715.aspx,0,0,0,0,1,2,0,0,1,0,0,2,0,1
https,yhjfgjg.zhjexud.cn,,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,sites.google.com,/view/richcoff/bt-business,0,0,0,0,0,0,0,0,2,0,0,0,0,1
https,mail-gmxaktualisierung.yolasite.com,/,0,0,0,0,1,0,0,1,1,1,0,1,0,1
http,aktualizacja.jst.pl,/direct%20/alibaba/alibaba/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,sites.google.com,/view/activationagrisecuriplus/accueil,0,2,0,0,0,0,0,0,2,0,0,2,0,1
https,tcaconnect.ac-page.com,/toronto-construction-association-inc,0,2,0,0,1,0,0,0,2,0,0,2,0,1
https,docs.google.com,/forms/d/e/1FAIpQLSd3X6brNru3toiIOnPtOrDwMc4zoRXCky1ebPmEg6bb4jfUcA/viewform,0,1,0,0,0,0,0,0,2,0,0,2,0,1
https,docs.google.com,/forms/d/e/1FAIpQLSfP1EUKGskTRIYRAZ2CSYnqWfWTv6EhlNBsZU69DbxZ9liRTQ/viewform,0,1,0,0,0,0,0,0,2,0,0,2,0,1
https,maxis-winner-2020.webs.com,/,0,0,0,0,1,0,0,1,0,0,0,0,0,1
http,aunoac.com,/,0,0,0,0,0,0,0,1,2,0,0,2,0,1
http,starttsboxfile.myfreesites.net,/,0,0,0,0,0,0,0,2,1,0,0,0,0,1
http,kuchkuchnights.com,/blog,0,0,0,0,0,0,0,1,1,0,0,2,0,1
https,recoverphrase291.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,plg-polygon-tecnology.blogspot.com,/,0,0,0,0,1,0,1,1,1,1,0,1,0,1
http,5000000000000879465853549879724.tk,/checkpoint_next.html,0,2,0,0,0,0,0,1,1,0,1,1,0,1
https,claritysso.com,/wp-includes/asset/,0,1,0,0,0,0,0,2,2,0,0,2,0,1
http,www.designerlakehouse.com,/temp/surf2.php,0,0,0,0,0,2,0,1,2,0,0,2,0,1
http,bit.do,/fSf6L,0,0,0,0,0,0,1,0,1,0,0,0,0,1
https,connect-auoneo-jp.snjwjer.cn,/,0,0,0,0,1,0,0,1,1,0,0,0,0,1
https,www.kpdwpl785.top,/,0,0,0,0,0,0,0,1,2,0,0,2,0,1
https,niisan.xyz,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,fxhalifax.com,/,0,0,0,0,0,0,1,1,1,0,0,0,0,1
https,www2.mobilesuica.com.login.eygf.cn,/index/index/login.html,0,2,0,0,0,1,0,1,1,0,0,0,0,1
http,www.decentrelgames.org,/,0,0,0,0,0,0,0,1,1,0,1,2,0,1
https,docs.google.com,/forms/d/e/1FAIpQLScNdiQYFU0GtgWoMCWsY-8nadvzGLJRPDHkv6PedGH0AvniAg/viewform,0,1,0,0,0,0,0,0,2,0,0,0,0,1
https,sitebuilder157806.dynadot.com,/,0,0,0,0,0,0,1,0,1,0,0,0,0,1
https,v.ht,/YOgs,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,omuwuj.com,/TEPB3bl,0,0,0,0,0,0,0,1,1,0,1,0,0,1
https,tricky-crab-4.loca.lt,/,0,0,0,0,1,0,0,2,1,0,0,1,0,1
https,sites.google.com,/view/hbxchx,0,0,0,0,0,0,0,0,2,0,0,2,0,1
https,ormantencs112.odoo.com,/,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https,scatter-roninchain.net,/,0,0,0,0,1,0,0,2,1,0,1,0,0,1
https,recoverphrase211.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,cloud22-47373.web.app,/page.html,0,1,0,0,1,2,0,1,1,0,0,0,0,1
https,recoverphrase84.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
http,clubeliveloprime.me,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,post-ch-de.34224.info,/order/CH514870977/DE,0,0,0,0,1,0,0,1,1,0,0,0,0,1
https,polyqon-technology-connect-wallet.blogspot.com,/,0,2,0,0,1,0,1,1,1,1,0,1,0,1
https,h5.boursoramazl.cc,/,0,0,0,0,0,0,0,1,2,0,1,2,0,1
http,www.stolizaparketa.ru,/wp-content/themes/twentyfifteen/css/read/chinavali/index.php,0,1,1,0,0,1,0,1,1,0,0,0,0,1
https,top10songsnews.com,/Jendolistical/ourtime123/ourtime.php,0,1,0,0,0,0,0,1,2,0,0,0,0,1
https,bit.ly,/37WSsuw,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https,jp.au.kdda.zwipih.cn,/,0,0,0,0,0,1,0,1,1,0,0,0,0,1
http,monbudri.xyz,/geo/dk/eur/register/5/index.php,0,0,0,0,0,0,0,2,1,0,1,0,0,1
http,bit.do,/sca-formulier,0,0,0,0,0,0,1,0,1,0,0,0,0,1
https,all-anamoo.club,/,0,0,0,0,1,0,0,2,1,0,0,0,0,1
https,sites.google.com,/view/orangebank-secure-secure/accueil,0,2,0,0,0,0,0,0,2,0,0,0,0,1
http,drmarciovaleriano.com.br,/wp-content/languages/plugins/DE-de/meine/7QwjPywOsZ19g3E1C/meine.Anmelden.php,0,1,0,0,0,1,0,1,1,0,0,2,0,1
https,recoverphrase382.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,soci-molen.web.app,/,0,0,0,0,1,0,0,1,1,0,0,0,0,1
https,auto-kddl.truhtd.icu,/,0,0,0,0,1,0,0,1,1,0,1,1,0,1
https,casadoborracheiroxx.blogspot.com,/,0,0,0,0,0,0,1,1,1,1,0,1,0,1
https,withkoji.com,/@BT_Teem,0,0,1,0,0,0,0,0,1,0,0,0,0,1
http,dm2.opq.pa-tarutung.go.id,///,0,1,0,1,1,1,0,2,1,0,0,0,0,1
https,sites.google.com,/view/attfeatures/home,0,0,0,0,0,0,0,0,2,0,0,2,0,1
https,ksk-de-aktivierung.de,/ksk/sparkasse/de/login/ID74568734653463/,0,2,0,0,1,0,0,1,1,0,1,1,0,1
https,verifybydomiain24.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
http,www.netciti.id,/pdf/O/login.php,0,2,0,0,0,2,0,1,1,0,0,1,0,1
https,www.ana.co.jp.jqvyylb.cn,/,0,0,0,0,0,1,0,1,1,0,0,0,0,1
https,adpunemploymentclaims.sharefile.com,/getinfo/2744c5de-3c54-49e6-855b-56596da1caa3,0,1,0,0,0,0,0,0,2,0,0,2,0,1
https,connecti-auonepay-jp.fnlogby.cn,/,0,0,0,0,1,0,0,1,1,0,0,0,0,1
https,missionshashank.org,/boxMrenewal.php,0,1,0,0,0,1,0,1,1,0,0,0,0,1
https,recoverphrase364.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
http,wwwskyauction.com,/Login,0,1,0,0,0,0,0,1,2,0,1,2,0,1
http,www.228.94.92.rev.sfr.net.gghost.ru,/,0,0,0,0,0,1,0,1,1,0,0,0,0,1
https,agent.bhiflyk74074.xyz,/,0,0,0,0,0,0,0,1,2,0,0,0,0,1
http,simon-ahah-2822.baru2022.com,/,0,0,0,0,1,0,0,2,2,0,1,2,0,1
https,user-deny.com,/Login.php,0,0,0,0,1,0,0,1,2,0,1,2,0,1
http,sites.google.com,/view/feriousca/accueil,0,0,0,0,0,0,0,0,2,0,0,0,0,1
http,www.student.auckland.nz.zrdigital.cn,/,0,0,0,0,0,1,0,2,1,0,0,0,0,1
https,www.lisfer-resnetnso.icu,/,0,0,0,0,1,0,0,1,1,0,0,0,0,1
https,www.boefree.com,/en_us/account-login/,0,0,0,0,0,0,0,1,2,0,0,2,0,1
https,recoverphrase466.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
http,qss1a.hyperphp.com,/,0,0,0,0,0,0,0,2,1,0,0,0,0,1
https,vk.com,/away.php,0,1,1,0,0,1,0,0,2,0,0,2,1,1
https,ikpumariana44.web.app,/,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https,mic-cinautheticate.pages.dev,/authenticate,0,2,0,0,1,0,0,1,0,0,0,0,0,1
http,slowlinebag.jp,/wp-content/cache/login/glycosine/urechitoxin_archicleistogamy.html,0,1,0,0,0,0,0,1,1,0,0,1,0,1
https,uxs8ti.csb.app,/Cluefile.htm,0,0,1,0,0,1,0,0,1,0,0,0,0,1
https,onee-a0488.web.app,/,0,0,1,0,1,2,0,1,1,0,0,0,0,1
https,www.securecuserver.co.uk,/~harlowsave/webapp/login.php,0,2,0,0,0,1,0,2,0,0,0,0,0,1
https,www.jcass.co.jp-service-traniid-0001-0001n.jfhadvw.cn,,0,2,0,0,1,1,0,1,1,0,0,0,0,1
http,videoriproduzione.mex.tl,/,0,0,0,0,0,2,0,0,1,0,0,0,0,1
https,inthewildproductions.com,/k7l8Y1202/and/status/repporte/index.php,0,1,0,0,0,0,0,1,1,0,0,0,0,1
http,encryptdrive.booogle.net,/,0,1,0,0,0,0,0,2,0,0,0,0,0,1
http,claus.bz,/983467232/LUNO,0,0,0,0,0,0,0,1,1,0,0,1,0,1
https,recoverphrase167.firebaseapp.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
